UF,nome_municipio,populacao,geocodigo
SP,Marapoama,3295,3528858
SP,Mariápolis,3450,3528908
SP,Marília,238605,3529005
SP,Marinópolis,1889,3529104
SP,Martinópolis,24896,3529203
SP,Matão,77149,3529302
SP,Mauá,383280,3529401
SP,Mendonça,6170,3529500
SP,Meridiano,4545,3529609
SP,Mesópolis,1930,3529658
SP,Miguelópolis,19119,3529708
SP,Mineiros do Tietê,11233,3529807
SP,Miracatu,20234,3529906
SP,Mira Estrela,3075,3530003
SP,Mirandópolis,27936,3530102
SP,Mirante do Paranapanema,15482,3530201
SP,Mirassol,63555,3530300
SP,Mirassolândia,4605,3530409
SP,Mococa,65469,3530508
SP,Mogi das Cruzes,471602,3530607
SP,Mogi Guaçu,154487,3530706
SP,Mogi Mirim,90997,3530805
SP,Mombuca,3724,3530904
SP,Monções,1948,3531001
SP,Mongaguá,61062,3531100
SP,Monte Alegre do Sul,8057,3531209
SP,Monte Alto,47478,3531308
SP,Monte Aprazível,21470,3531407
SP,Monte Azul Paulista,18152,3531506
SP,Monte Castelo,4219,3531605
SP,Monteiro Lobato,4127,3531704
SP,Monte Mor,68781,3531803
SP,Morro Agudo,26806,3531902
SP,Morungaba,14590,3532009
SP,Motuca,4034,3532058
SP,Murutinga do Sul,3675,3532108
SP,Nantes,2627,3532157
SP,Narandiba,5703,3532207
SP,Natividade da Serra,6963,3532306
SP,Nazaré Paulista,21214,3532405
SP,Neves Paulista,9719,3532504
SP,Nhandeara,9670,3532603
SP,Nipoã,4756,3532702
SP,Nova Aliança,6712,3532801
SP,Nova Campina,8445,3532827
SP,Nova Canaã Paulista,2031,3532843
SP,Nova Castilho,1059,3532868
SP,Nova Europa,9638,3532900
SP,Nova Granada,19358,3533007
SP,Nova Guataporanga,2151,3533106
SP,Nova Independência,4619,3533205
SP,Novais,4410,3533254
SP,Nova Luzitânia,2837,3533304
SP,Nova Odessa,61935,3533403
SP,Novo Horizonte,38539,3533502
SP,Nuporanga,7370,3533601
SP,Ocauçu,4329,3533700
SP,Óleo,2508,3533809
SP,Olímpia,56037,3533908
SP,Onda Verde,4770,3534005
SP,Oriente,6073,3534104
SP,Orindiúva,6022,3534203
SP,Orlândia,37916,3534302
SP,Osasco,777048,3534401
SP,Oscar Bressane,2475,3534500
SP,Osvaldo Cruz,31222,3534609
SP,Ourinhos,108678,3534708
SP,Ouroeste,10288,3534757
SP,Ouro Verde,7766,3534807
SP,Pacaembu,12682,3534906
SP,Palestina,11259,3535002
SP,Palmares Paulista,9475,3535101
SP,Palmeira d'Oeste,8904,3535200
SP,Palmital,19559,3535309
SP,Panorama,14942,3535408
SP,Paraguaçu Paulista,41062,3535507
SP,Paraibuna,18107,3535606
SP,Paraíso,6099,3535705
SP,Paranapanema,19412,3535804
SP,Paranapuã,4044,3535903
SP,Parapuã,10577,3536000
SP,Pardinho,7107,3536109
SP,Pariquera-Açu,19260,3536208
SP,Parisi,2895,3536257
SP,Patrocínio Paulista,14527,3536307
SP,Paulicéia,7944,3536406
SP,Paulínia,115870,3536505
SP,Paulistânia,2098,3536570
SP,Paulo de Faria,7416,3536604
SP,Pederneiras,43897,3536703
SP,Pedra Bela,6558,3536802
SP,Pedranópolis,2774,3536901
SP,Pedregulho,15580,3537008
SP,Pedreira,43084,3537107
SP,Pedrinhas Paulista,2790,3537156
SP,Pedro de Toledo,11387,3537206
SP,Penápolis,62093,3537305
SP,Pereira Barreto,23871,3537404
SP,Pereiras,9520,3537503
SP,Peruíbe,69321,3537602
SP,Piacatu,5511,3537701
SP,Piedade,51542,3537800
SP,Pilar do Sul,29785,3537909
SP,Pindamonhangaba,164932,3538006
SP,Pindorama,14590,3538105
SP,Pinhalzinho,14971,3538204
SP,Piquerobi,3267,3538303
SP,Piquete,12597,3538501
SP,Piracaia,29876,3538600
SP,Piracicaba,434432,3538709
SP,Piraju,29027,3538808
SP,Pirajuí,22451,3538907
SP,Pirangi,10885,3539004
SP,Pirapora do Bom Jesus,20578,3539103
SP,Pirapozinho,25376,3539202
SP,Pirassununga,73436,3539301
SP,Piratininga,15120,3539400
SP,Pitangueiras,33731,3539509
SP,Planalto,4392,3539608
SP,Platina,2990,3539707
SP,Poá,109450,3539806
SP,Poloni,5592,3539905
SP,Pompéia,20171,3540002
SP,Pongaí,3395,3540101
SP,Pontal,37526,3540200
SP,Pontalinda,4129,3540259
SP,Pontes Gestal,2332,3540309
SP,Populina,4154,3540408
SP,Porangaba,9634,3540507
SP,Porto Feliz,59306,3540606
SP,Porto Ferreira,52551,3540705
SP,Potim,20342,3540754
SP,Potirendaba,20227,3540804
SP,Pracinha,2581,3540853
SP,Pradópolis,17035,3540903
SP,Praia Grande,344834,3541000
SP,Pratânia,5127,3541059
SP,Presidente Alves,3819,3541109
SP,Presidente Bernardes,14371,3541208
SP,Presidente Epitácio,38992,3541307
SP,Presidente Prudente,226692,3541406
SP,Presidente Venceslau,35039,3541505
SP,Promissão,35142,3541604
SP,Quadra,3341,3541653
SP,Quatá,12849,3541703
SP,Queiroz,3274,3541802
SP,Queluz,9387,3541901
SP,Quintana,7043,3542008
SP,Rafard,9333,3542107
SP,Rancharia,28569,3542206
SP,Redenção da Serra,3726,3542305
SP,Regente Feijó,20151,3542404
SP,Reginópolis,7632,3542503
SP,Registro,63034,3542602
SP,Restinga,6440,3542701
SP,Ribeira,3085,3542800
SP,Ribeirão Bonito,11004,3542909
SP,Ribeirão Branco,18494,3543006
SP,Ribeirão Corrente,4638,3543105
SP,Ribeirão do Sul,4667,3543204
SP,Ribeirão dos Índios,1999,3543238
SP,Ribeirão Grande,7348,3543253
SP,Ribeirão Pires,116174,3543303
SP,Ribeirão Preto,702739,3543402
SP,Riversul,5604,3543501
SP,Rifaina,3958,3543600
SP,Rincão,8731,3543709
SP,Rinópolis,9251,3543808
SP,Rio Claro,206950,3543907
SP,Rio das Pedras,31503,3544004
SP,Rio Grande da Serra,45183,3544103
SP,Riolândia,10358,3544202
SP,Rosana,17237,3544251
SP,Roseira,10787,3544301
SP,Rubiácea,2680,3544400
SP,Rubinéia,3837,3544509
SP,Sabino,5112,3544608
SP,Sagres,2467,3544707
SP,Sales,6468,3544806
SP,Sales Oliveira,11420,3544905
SP,Salesópolis,15289,3545001
SP,Salmourão,4758,3545100
SP,Saltinho,8353,3545159
SP,Salto,141988,3545209
SP,Salto de Pirapora,44921,3545308
SP,Salto Grande,9051,3545407
SP,Sandovalina,3657,3545506
SP,Santa Adélia,14018,3545605
SP,Santa Albertina,6388,3545704
SP,Santa Bárbara d'Oeste,183447,3545803
SP,Santa Branca,13441,3546009
SP,Santa Clara d'Oeste,2596,3546108
SP,Santa Cruz da Conceição,4179,3546207
SP,Santa Cruz da Esperança,2129,3546256
SP,Santa Cruz das Palmeiras,28861,3546306
SP,Santa Cruz do Rio Pardo,46105,3546405
SP,Santa Ernestina,6123,3546504
SP,Santa Fé do Sul,34762,3546603
SP,Santa Gertrudes,23721,3546702
SP,Santa Isabel,56635,3546801
SP,Santa Lúcia,7004,3546900
SP,Santa Maria da Serra,5753,3547007
SP,Santa Mercedes,2952,3547106
SP,Santana da Ponte Pensa,1669,3547205
SP,Santana de Parnaíba,163348,3547304
SP,Santa Rita d'Oeste,2736,3547403
SP,Santa Rita do Passa Quatro,24858,3547502
SP,Santa Rosa de Viterbo,23783,3547601
SP,Santa Salete,1644,3547650
SP,Santo Anastácio,17875,3547700
SP,Santo André,776640,3547809
SP,Santo Antônio da Alegria,6775,3547908
SP,Santo Antônio de Posse,23102,3548005
SP,Santo Antônio do Aracanguá,8322,3548054
SP,Santo Antônio do Jardim,6114,3548104
SP,Santo Antônio do Pinhal,7071,3548203
SP,Santo Expedito,3004,3548302
SP,Santópolis do Aguapeí,3899,3548401
SP,Santos,414029,3548500
SP,São Bento do Sapucaí,11427,3548609
SP,São Bernardo do Campo,832347,3548708
SP,São Caetano do Sul,166847,3548807
SP,São Carlos,256898,3548906
SP,São Francisco,2602,3549003
SP,São João da Boa Vista,92319,3549102
SP,São João das Duas Pontes,2569,3549201
SP,São João de Iracema,1843,3549250
SP,São João do Pau d'Alho,2226,3549300
SP,São Joaquim da Barra,48058,3549409
SP,São José da Bela Vista,7642,3549508
SP,São José do Barreiro,4313,3549607
SP,São José do Rio Pardo,51668,3549706
SP,São José do Rio Preto,475643,3549805
SP,São José dos Campos,725419,3549904
SP,São Lourenço da Serra,15992,3549953
SP,São Luiz do Paraitinga,10181,3550001
SP,São Manuel,39467,3550100
SP,São Miguel Arcanjo,32062,3550209
SP,São Paulo,12200180,3550308
SP,São Pedro,38991,3550407
SP,São Pedro do Turvo,7155,3550506
SP,São Roque,85848,3550605
SP,São Sebastião,87939,3550704
SP,São Sebastião da Grama,10023,3550803
SP,São Simão,13374,3550902
SP,São Vicente,334632,3551009
SP,Sarapuí,10334,3551108
SP,Sarutaiá,3713,3551207
SP,Sebastianópolis do Sul,3184,3551306
SP,Serra Azul,10429,3551405
SP,Serrana,44495,3551504
SP,Serra Negra,29915,3551603
SP,Sertãozinho,127670,3551702
SP,Sete Barras,13694,3551801
SP,Severínia,14020,3551900
SP,Silveiras,6169,3552007
SP,Socorro,40323,3552106
SP,Sorocaba,738128,3552205
SP,Sud Mennucci,6997,3552304
SP,Sumaré,294128,3552403
SP,Suzano,330710,3552502
SP,Suzanápolis,3315,3552551
SP,Tabapuã,11323,3552601
SP,Tabatinga,14585,3552700
SP,Taboão da Serra,283419,3552809
SP,Taciba,6243,3552908
SP,Taguaí,12637,3553005
SP,Taiaçu,5677,3553104
SP,Taiúva,6549,3553203
SP,Tambaú,21475,3553302
SP,Tanabi,25370,3553401
SP,Tapiraí,7987,3553500
SP,Tapiratiba,11730,3553609
SP,Taquaral,2620,3553658
SP,Taquaritinga,51833,3553708
SP,Taquarituba,24366,3553807
SP,Taquarivaí,7057,3553856
SP,Tarabai,6535,3553906
SP,Tarumã,14899,3553955
SP,Tatuí,122991,3554003
SP,Taubaté,311912,3554102
SP,Tejupá,4139,3554201
SP,Teodoro Sampaio,22217,3554300
SP,Terra Roxa,7903,3554409
SP,Tietê,38336,3554508
SP,Timburi,2434,3554607
SP,Torre de Pedra,2044,3554656
SP,Torrinha,9303,3554706
SP,Trabiju,1729,3554755
SP,Tremembé,51489,3554805
SP,Três Fronteiras,6802,3554904
SP,Tuiuti,6831,3554953
SP,Tupã,63551,3555000
SP,Tupi Paulista,15839,3555109
SP,Turiúba,1798,3555208
SP,Turmalina,1689,3555307
SP,Ubarana,5365,3555356
SP,Ubatuba,97382,3555406
SP,Ubirajara,5124,3555505
SP,Uchoa,10067,3555604
SP,União Paulista,1535,3555703
SP,Urânia,8840,3555802
SP,Uru,1387,3555901
SP,Urupês,13540,3556008
SP,Valentim Gentil,14132,3556107
SP,Valinhos,132846,3556206
SP,Valparaíso,23775,3556305
SP,Vargem,9948,3556354
SP,Vargem Grande do Sul,39539,3556404
SP,Vargem Grande Paulista,53777,3556453
SP,Várzea Paulista,125054,3556503
SP,Vera Cruz,10194,3556602
SP,Vinhedo,82029,3556701
SP,Viradouro,17413,3556800
SP,Vista Alegre do Alto,8108,3556909
SP,Vitória Brasil,1796,3556958
SP,Votorantim,137319,3557006
SP,Votuporanga,96795,3557105
SP,Zacarias,2680,3557154
SP,Chavantes,12090,3557204
SP,Estiva Gerbi,11394,3557303
PR,Abatiá,7321,4100103
PR,Adrianópolis,8556,4100202
PR,Agudos do Sul,10092,4100301
PR,Almirante Tamandaré,122032,4100400
PR,Altamira do Paraná,3435,4100459
PR,Altônia,18735,4100509
PR,Alto Paraná,13897,4100608
PR,Alto Piquiri,9646,4100707
PR,Alvorada do Sul,11672,4100806
PR,Amaporã,4765,4100905
PR,Ampére,19506,4101002
PR,Anahy,3107,4101051
PR,Andirá,20234,4101101
PR,Ângulo,3447,4101150
PR,Antonina,17261,4101200
PR,Antônio Olinto,6520,4101309
PR,Apucarana,135969,4101408
PR,Arapongas,118573,4101507
PR,Arapoti,25541,4101606
PR,Arapuã,3537,4101655
PR,Araruna,14520,4101705
PR,Araucária,166699,4101804
PR,Ariranha do Ivaí,2340,4101853
PR,Assaí,17628,4101903
PR,Assis Chateaubriand,36400,4102000
PR,Astorga,25477,4102109
PR,Atalaia,3978,4102208
PR,Balsa Nova,14608,4102307
PR,Bandeirantes,31309,4102406
PR,Barbosa Ferraz,10766,4102505
PR,Barracão,9886,4102604
PR,Barra do Jacaré,3022,4102703
PR,Bela Vista da Caroba,3416,4102752
PR,Bela Vista do Paraíso,14789,4102802
PR,Bituruna,15443,4102901
PR,Boa Esperança,4552,4103008
PR,Boa Esperança do Iguaçu,2411,4103024
PR,Boa Ventura de São Roque,6347,4103040
PR,Boa Vista da Aparecida,7876,4103057
PR,Bocaiúva do Sul,16292,4103107
PR,Bom Jesus do Sul,3942,4103156
PR,Bom Sucesso,6583,4103206
PR,Bom Sucesso do Sul,3540,4103222
PR,Borrazópolis,7706,4103305
PR,Braganey,5212,4103354
PR,Brasilândia do Sul,3703,4103370
PR,Cafeara,2620,4103404
PR,Cafelândia,18262,4103453
PR,Cafezal do Sul,4474,4103479
PR,Califórnia,9438,4103503
PR,Cambará,23956,4103602
PR,Cambé,107220,4103701
PR,Cambira,10482,4103800
PR,Campina da Lagoa,15737,4103909
PR,Campina do Simão,3937,4103958
PR,Campina Grande do Sul,52083,4104006
PR,Campo Bonito,4266,4104055
PR,Campo do Tenente,7583,4104105
PR,Campo Largo,144165,4104204
PR,Campo Magro,31678,4104253
PR,Campo Mourão,99170,4104303
PR,Cândido de Abreu,16727,4104402
PR,Candói,14922,4104428
PR,Cantagalo,10589,4104451
PR,Capanema,19205,4104501
PR,Capitão Leônidas Marques,14644,4104600
PR,Carambeí,23386,4104659
PR,Carlópolis,16908,4104709
PR,Cascavel,350644,4104808
PR,Castro,75956,4104907
PR,Catanduvas,11246,4105003
PR,Centenário do Sul,10836,4105102
PR,Cerro Azul,16145,4105201
PR,Céu Azul,11081,4105300
PR,Chopinzinho,21646,4105409
PR,Cianorte,82232,4105508
PR,Cidade Gaúcha,11467,4105607
PR,Clevelândia,17321,4105706
PR,Colombo,238780,4105805
PR,Colorado,22902,4105904
PR,Congonhinhas,8336,4106001
PR,Conselheiro Mairinck,4354,4106100
PR,Contenda,17435,4106209
PR,Corbélia,17466,4106308
PR,Cornélio Procópio,44599,4106407
PR,Coronel Domingos Soares,7007,4106456
PR,Coronel Vivida,26413,4106506
PR,Corumbataí do Sul,3752,4106555
PR,Cruzeiro do Iguaçu,4137,4106571
PR,Cruzeiro do Oeste,23852,4106605
PR,Cruzeiro do Sul,4495,4106704
PR,Cruz Machado,15993,4106803
PR,Cruzmaltina,3150,4106852
PR,Curitiba,1871789,4106902
PR,Curiúva,13272,4107009
PR,Diamante do Norte,5151,4107108
PR,Diamante do Sul,3173,4107124
PR,Diamante D'Oeste,5106,4107157
PR,Dois Vizinhos,44828,4107207
PR,Douradina,9168,4107256
PR,Doutor Camargo,6290,4107306
PR,Enéas Marques,5995,4107405
PR,Engenheiro Beltrão,12444,4107504
PR,Esperança Nova,1845,4107520
PR,Entre Rios do Oeste,4511,4107538
PR,Espigão Alto do Iguaçu,5915,4107546
PR,Farol,3052,4107553
PR,Faxinal,16338,4107603
PR,Fazenda Rio Grande,167315,4107652
PR,Fênix,4492,4107702
PR,Fernandes Pinheiro,6288,4107736
PR,Figueira,8064,4107751
PR,Floraí,6569,4107801
PR,Flor da Serra do Sul,4230,4107850
PR,Floresta,11559,4107900
PR,Florestópolis,11475,4108007
PR,Flórida,2651,4108106
PR,Formosa do Oeste,7641,4108205
PR,Foz do Iguaçu,286323,4108304
PR,Francisco Alves,8141,4108320
PR,Francisco Beltrão,96622,4108403
PR,Foz do Jordão,4845,4108452
PR,General Carneiro,11053,4108502
PR,Godoy Moreira,2977,4108551
PR,Goioerê,28470,4108601
PR,Goioxim,6570,4108650
PR,Grandes Rios,5625,4108700
PR,Guaíra,31971,4108809
PR,Guairaçá,6582,4108908
PR,Guamiranga,7856,4108957
PR,Guapirama,4627,4109005
PR,Guaporema,2186,4109104
PR,Guaraci,4751,4109203
PR,Guaraniaçu,14398,4109302
PR,Guarapuava,190342,4109401
PR,Guaraqueçaba,7446,4109500
PR,Guaratuba,42801,4109609
PR,Honório Serpa,5471,4109658
PR,Ibaiti,30943,4109708
PR,Ibema,6218,4109757
PR,Ibiporã,54917,4109807
PR,Icaraíma,8992,4109906
PR,Iguaraçu,5478,4110003
PR,Iguatu,2142,4110052
PR,Imbaú,11619,4110078
PR,Imbituva,29893,4110102
PR,Inácio Martins,10776,4110201
PR,Inajá,2529,4110300
PR,Indianópolis,4223,4110409
PR,Ipiranga,14230,4110508
PR,Iporã,15730,4110607
PR,Iracema do Oeste,2347,4110656
PR,Irati,59253,4110706
PR,Iretama,10681,4110805
PR,Itaguajé,4489,4110904
PR,Itaipulândia,10909,4110953
PR,Itambaracá,5920,4111001
PR,Itambé,6734,4111100
PR,Itapejara d'Oeste,13177,4111209
PR,Itaperuçu,31843,4111258
PR,Itaúna do Sul,3566,4111308
PR,Ivaí,13142,4111407
PR,Ivaiporã,32604,4111506
PR,Ivaté,6771,4111555
PR,Ivatuba,2786,4111605
PR,Jaboti,5425,4111704
PR,Jacarezinho,40356,4111803
PR,Jaguapitã,15193,4111902
PR,Jaguariaíva,35527,4112009
PR,Jandaia do Sul,23006,4112108
PR,Janiópolis,5862,4112207
PR,Japira,4971,4112306
PR,Japurá,9127,4112405
PR,Jardim Alegre,12070,4112504
PR,Jardim Olinda,1280,4112603
PR,Jataizinho,11857,4112702
PR,Jesuítas,10508,4112751
PR,Joaquim Távora,11870,4112801
PR,Jundiaí do Sul,3446,4112900
PR,Juranda,7773,4112959
PR,Jussara,7477,4113007
PR,Kaloré,4579,4113106
PR,Lapa,45620,4113205
PR,Laranjal,5628,4113254
PR,Laranjeiras do Sul,31953,4113304
PR,Leópolis,3940,4113403
PR,Lidianópolis,3936,4113429
PR,Lindoeste,5147,4113452
PR,Loanda,23149,4113502
PR,Lobato,4600,4113601
PR,Londrina,588125,4113700
PR,Luiziana,6711,4113734
PR,Lunardelli,5027,4113759
PR,Lupionópolis,4812,4113809
PR,Mallet,13378,4113908
PR,Mamborê,13404,4114005
PR,Mandaguaçu,31544,4114104
PR,Mandaguari,36827,4114203
PR,Mandirituba,33795,4114302
PR,Manfrinópolis,2775,4114351
PR,Mangueirinha,17287,4114401
PR,Manoel Ribas,13702,4114500
PR,Marechal Cândido Rondon,56530,4114609
PR,Maria Helena,5872,4114708
PR,Marialva,47028,4114807
PR,Marilândia do Sul,9757,4114906
PR,Marilena,7220,4115002
PR,Mariluz,9846,4115101
PR,Maringá,454146,4115200
PR,Mariópolis,6356,4115309
PR,Maripá,6639,4115358
PR,Marmeleiro,15873,4115408
PR,Marquinho,4348,4115457
PR,Marumbi,4700,4115507
PR,Matelândia,18472,4115606
PR,Matinhos,39212,4115705
PR,Mato Rico,3279,4115739
PR,Mauá da Serra,8937,4115754
PR,Medianeira,54390,4115804
PR,Mercedes,5945,4115853
PR,Mirador,2240,4115903
PR,Miraselva,1965,4116000
PR,Missal,12951,4116059
PR,Moreira Sales,11170,4116109
PR,Morretes,18396,4116208
PR,Munhoz de Melo,3937,4116307
PR,Nossa Senhora das Graças,3677,4116406
PR,Nova Aliança do Ivaí,1315,4116505
PR,Nova América da Colina,3277,4116604
PR,Nova Aurora,12848,4116703
PR,Nova Cantu,6781,4116802
PR,Nova Esperança,26616,4116901
PR,Nova Esperança do Sudoeste,5592,4116950
PR,Nova Fátima,7225,4117008
PR,Nova Laranjeiras,14132,4117057
PR,Nova Londrina,12911,4117107
PR,Nova Olímpia,5834,4117206
PR,Nova Santa Bárbara,4183,4117214
PR,Nova Santa Rosa,8292,4117222
PR,Nova Prata do Iguaçu,10780,4117255
PR,Nova Tebas,6848,4117271
PR,Novo Itacolomi,4061,4117297
PR,Ortigueira,26078,4117305
PR,Ourizona,3184,4117404
PR,Ouro Verde do Oeste,6808,4117453
PR,Paiçandu,49999,4117503
PR,Palmas,43769,4117602
PR,Palmeira,36384,4117701
PR,Palmital,13080,4117800
PR,Palotina,35063,4117909
PR,Paraíso do Norte,13246,4118006
PR,Paranacity,9561,4118105
PR,Paranaguá,157043,4118204
PR,Paranapoema,2406,4118303
PR,Paranavaí,90969,4118402
PR,Pato Bragado,5976,4118451
PR,Pato Branco,94239,4118501
PR,Paula Freitas,5616,4118600
PR,Paulo Frontin,6460,4118709
PR,Peabiru,13345,4118808
PR,Perobal,7132,4118857
PR,Pérola,11885,4118907
PR,Pérola d'Oeste,6197,4119004
PR,Piên,13552,4119103
PR,Pinhais,131048,4119152
PR,Pinhalão,6564,4119202
PR,Pinhal de São Bento,2762,4119251
PR,Pinhão,29931,4119301
PR,Piraí do Sul,23514,4119400
PR,Piraquara,131101,4119509
PR,Pitanga,33640,4119608
PR,Pitangueiras,3016,4119657
PR,Planaltina do Paraná,4063,4119707
PR,Planalto,14300,4119806
PR,Ponta Grossa,391654,4119905
PR,Pontal do Paraná,32985,4119954
PR,Porecatu,11596,4120002
PR,Porto Amazonas,5543,4120101
PR,Porto Barreiro,3111,4120150
PR,Porto Rico,3194,4120200
PR,Porto Vitória,3484,4120309
PR,Prado Ferreira,3663,4120333
PR,Pranchita,5705,4120358
PR,Presidente Castelo Branco,4334,4120408
PR,Primeiro de Maio,10239,4120507
PR,Prudentópolis,49395,4120606
PR,Quarto Centenário,4213,4120655
PR,Quatiguá,8092,4120705
PR,Quatro Barras,26452,4120804
PR,Quatro Pontes,4051,4120853
PR,Quedas do Iguaçu,30785,4120903
PR,Querência do Norte,10708,4121000
PR,Quinta do Sol,5009,4121109
PR,Quitandinha,19240,4121208
PR,Ramilândia,4848,4121257
PR,Rancho Alegre,3511,4121307
PR,Rancho Alegre D'Oeste,2615,4121356
PR,Realeza,18928,4121406
PR,Rebouças,14524,4121505
PR,Renascença,6839,4121604
PR,Reserva,26786,4121703
PR,Reserva do Iguaçu,7009,4121752
PR,Ribeirão Claro,12357,4121802
PR,Ribeirão do Pinhal,13053,4121901
PR,Rio Azul,14032,4122008
PR,Rio Bom,3755,4122107
PR,Rio Bonito do Iguaçu,13955,4122156
PR,Rio Branco do Ivaí,3866,4122172
PR,Rio Branco do Sul,32566,4122206
PR,Rio Negro,31406,4122305
PR,Rolândia,71344,4122404
PR,Roncador,11253,4122503
PR,Rondon,9093,4122602
PR,Rosário do Ivaí,5697,4122651
PR,Sabáudia,8819,4122701
PR,Salgado Filho,4144,4122800
PR,Salto do Itararé,5195,4122909
PR,Salto do Lontra,14006,4123006
PR,Santa Amélia,3396,4123105
PR,Santa Cecília do Pavão,3361,4123204
PR,Santa Cruz de Monte Castelo,8630,4123303
PR,Santa Fé,11397,4123402
PR,Santa Helena,24917,4123501
PR,Santa Inês,1744,4123600
PR,Santa Isabel do Ivaí,8897,4123709
PR,Santa Izabel do Oeste,12444,4123808
PR,Santa Lúcia,3668,4123824
PR,Santa Maria do Oeste,9811,4123857
PR,Santa Mariana,11111,4123907
PR,Santa Mônica,3357,4123956
PR,Santana do Itararé,5514,4124004
PR,Santa Tereza do Oeste,12928,4124020
PR,Santa Terezinha de Itaipu,23236,4124053
PR,Santo Antônio da Platina,45261,4124103
PR,Santo Antônio do Caiuá,2499,4124202
PR,Santo Antônio do Paraíso,2122,4124301
PR,Santo Antônio do Sudoeste,19677,4124400
PR,Santo Inácio,6184,4124509
PR,São Carlos do Ivaí,6588,4124608
PR,São Jerônimo da Serra,10742,4124707
PR,São João,11683,4124806
PR,São João do Caiuá,5585,4124905
PR,São João do Ivaí,10665,4125001
PR,São João do Triunfo,13725,4125100
PR,São Jorge d'Oeste,9308,4125209
PR,São Jorge do Ivaí,5159,4125308
PR,São Jorge do Patrocínio,6520,4125357
PR,São José da Boa Vista,5968,4125407
PR,São José das Palmeiras,4063,4125456
PR,São José dos Pinhais,327746,4125506
PR,São Manoel do Paraná,2132,4125555
PR,São Mateus do Sul,44313,4125605
PR,São Miguel do Iguaçu,29285,4125704
PR,São Pedro do Iguaçu,6854,4125753
PR,São Pedro do Ivaí,8691,4125803
PR,São Pedro do Paraná,2654,4125902
PR,São Sebastião da Amoreira,8070,4126009
PR,São Tomé,5385,4126108
PR,Sapopema,6444,4126207
PR,Sarandi,126057,4126256
PR,Saudade do Iguaçu,6137,4126272
PR,Sengés,17112,4126306
PR,Serranópolis do Iguaçu,5034,4126355
PR,Sertaneja,5761,4126405
PR,Sertanópolis,16694,4126504
PR,Siqueira Campos,24083,4126603
PR,Sulina,3440,4126652
PR,Tamarana,12115,4126678
PR,Tamboara,4879,4126702
PR,Tapejara,15659,4126801
PR,Tapira,5743,4126900
PR,Teixeira Soares,9565,4127007
PR,Telêmaco Borba,73331,4127106
PR,Terra Boa,18654,4127205
PR,Terra Rica,14862,4127304
PR,Terra Roxa,18448,4127403
PR,Tibagi,18612,4127502
PR,Tijucas do Sul,17717,4127601
PR,Toledo,156123,4127700
PR,Tomazina,9659,4127809
PR,Três Barras do Paraná,11142,4127858
PR,Tunas do Paraná,8617,4127882
PR,Tuneiras do Oeste,10332,4127908
PR,Tupãssi,8088,4127957
PR,Turvo,16147,4127965
PR,Ubiratã,24733,4128005
PR,Umuarama,117148,4128104
PR,União da Vitória,55238,4128203
PR,Uniflor,2136,4128302
PR,Uraí,10378,4128401
PR,Wenceslau Braz,18894,4128500
PR,Ventania,9682,4128534
PR,Vera Cruz do Oeste,9326,4128559
PR,Verê,7929,4128609
PR,Alto Paraíso,3059,4128625
PR,Doutor Ulysses,6216,4128633
PR,Virmond,3813,4128658
PR,Vitorino,9942,4128708
PR,Xambrê,5769,4128807
SC,Abdon Batista,2600,4200051
SC,Abelardo Luz,17389,4200101
SC,Agrolândia,11010,4200200
SC,Agronômica,6055,4200309
SC,Água Doce,6286,4200408
SC,Águas de Chapecó,5872,4200507
SC,Águas Frias,2802,4200556
SC,Águas Mornas,6765,4200606
SC,Alfredo Wagner,10455,4200705
SC,Alto Bela Vista,1859,4200754
SC,Anchieta,5942,4200804
SC,Angelina,5497,4200903
SC,Anita Garibaldi,8286,4201000
SC,Anitápolis,3463,4201109
SC,Antônio Carlos,11295,4201208
SC,Apiúna,11926,4201257
SC,Arabutã,4378,4201273
SC,Araquari,45462,4201307
SC,Araranguá,72138,4201406
SC,Armazém,8825,4201505
SC,Arroio Trinta,3556,4201604
SC,Arvoredo,2539,4201653
SC,Ascurra,8408,4201703
SC,Atalanta,3218,4201802
SC,Aurora,6810,4201901
SC,Balneário Arroio do Silva,15693,4201950
SC,Balneário Camboriú,140036,4202008
SC,Balneário Barra do Sul,14885,4202057
SC,Balneário Gaivota,15353,4202073
SC,Bandeirante,3144,4202081
SC,Barra Bonita,1608,4202099
SC,Barra Velha,45633,4202107
SC,Bela Vista do Toldo,5863,4202131
SC,Belmonte,2703,4202156
SC,Benedito Novo,10484,4202206
SC,Biguaçu,78623,4202305
SC,Blumenau,363340,4202404
SC,Bocaina do Sul,3514,4202438
SC,Bombinhas,24416,4202453
SC,Bom Jardim da Serra,4362,4202503
SC,Bom Jesus,2721,4202537
SC,Bom Jesus do Oeste,2182,4202578
SC,Bom Retiro,8698,4202602
SC,Botuverá,5368,4202701
SC,Braço do Norte,34113,4202800
SC,Braço do Trombudo,3954,4202859
SC,Brunópolis,2488,4202875
SC,Brusque,141676,4202909
SC,Caçador,74105,4203006
SC,Caibi,6199,4203105
SC,Calmon,3465,4203154
SC,Camboriú,112167,4203204
SC,Capão Alto,2892,4203253
SC,Campo Alegre,12318,4203303
SC,Campo Belo do Sul,7345,4203402
SC,Campo Erê,9562,4203501
SC,Campos Novos,36976,4203600
SC,Canelinha,12759,4203709
SC,Canoinhas,54848,4203808
